student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
697;15.8;89.7;9.8;100.0;A
698;16.3;73.2;6.0;70.2;B
699;18.4;81.5;8.9;100.0;A
700;12.4;79.8;5.6;71.1;B
701;15.6;81.8;4.9;75.4;B
702;20.3;98.2;7.7;96.1;A
703;19.2;99.0;6.8;87.0;A
704;11.1;64.7;2.7;62.9;C
705;12.6;80.0;7.3;71.4;B
706;16.3;92.3;9.8;100.0;A
707;15.5;82.8;6.3;75.6;B
708;21.8;85.1;9.9;100.0;A
709;7.2;46.6;2.1;50.5;D
710;24.4;95.6;9.6;100.0;A
711;16.5;84.4;6.2;77.2;B
712;24.1;89.8;8.9;93.7;A
713;8.2;57.3;3.0;61.4;C
714;23.0;92.1;8.9;98.9;A
715;22.5;84.8;9.0;89.5;A
716;15.6;82.7;7.0;100.0;A
717;23.3;99.9;8.8;100.0;A
718;29.0;84.1;8.0;97.3;A
719;16.7;72.2;6.8;78.4;B
720;14.2;75.8;4.9;81.8;B
721;20.0;83.2;9.0;87.4;A
722;5.0;58.9;1.3;46.6;D
723;14.9;68.2;6.1;71.2;B
724;17.6;98.6;7.3;100.0;A
725;24.6;84.3;9.7;86.1;A
726;23.9;86.5;7.7;99.6;A
727;18.2;94.0;6.9;100.0;A
728;15.8;81.5;5.5;83.7;B
729;11.9;85.8;6.9;81.0;B
730;17.8;70.2;6.0;80.7;B
731;13.2;82.7;5.0;80.7;B
732;16.4;71.9;6.2;81.6;B
733;10.5;76.4;5.7;80.8;B
734;3.4;48.8;1.9;48.3;D
735;14.5;90.7;6.9;99.5;A
736;18.9;80.2;7.5;98.8;A
737;11.7;84.9;6.6;74.4;B
738;16.3;99.7;8.2;100.0;A
739;15.2;84.7;6.9;100.0;A
740;19.5;95.3;9.4;93.4;A
741;6.3;73.6;3.8;67.0;C
742;15.0;88.4;9.7;92.3;A
743;13.5;73.4;7.0;82.2;B
744;10.2;77.8;6.7;77.4;B
745;28.5;96.2;9.0;97.9;A
746;13.2;71.4;5.7;84.0;B
747;27.1;89.5;7.9;85.2;A
748;14.5;77.8;6.0;76.2;B
749;12.2;79.1;6.2;70.9;B
750;9.0;53.6;3.1;62.5;C
751;14.4;83.2;6.4;77.6;B
752;10.9;84.5;5.6;76.0;B
753;15.2;79.5;5.5;84.5;B
754;21.4;80.4;8.6;100.0;A
755;10.8;72.3;6.7;83.0;B
756;17.7;97.2;7.0;100.0;A
757;16.0;90.9;7.9;94.7;A
758;26.0;96.3;6.5;91.8;A
759;12.7;53.1;3.8;62.0;C
760;14.8;92.8;8.4;100.0;A
761;16.8;80.3;5.9;72.6;B
762;26.5;90.9;7.1;98.1;A
763;24.2;94.2;8.9;100.0;A
764;26.1;92.3;9.9;97.8;A
765;24.9;88.9;7.3;100.0;A
766;9.4;61.7;4.4;67.8;C
767;15.3;97.9;7.0;85.0;A
768;25.4;94.8;7.3;100.0;A
769;10.4;78.4;7.2;77.6;B
770;15.5;89.8;7.8;100.0;A
771;21.0;88.3;7.5;100.0;A
772;11.3;80.7;7.3;78.9;B
773;15.5;96.0;9.9;100.0;A
774;21.0;83.0;8.6;88.1;A
775;15.2;90.5;9.3;85.6;A
776;17.8;82.4;5.8;74.8;B
777;11.5;79.5;5.8;70.7;B
778;14.9;87.9;7.3;71.3;B
779;24.9;87.7;8.5;100.0;A
780;22.1;90.7;9.4;100.0;A
781;27.4;96.8;8.3;86.9;A
782;12.3;76.7;4.6;80.2;B
783;24.0;90.7;9.8;98.3;A
784;14.4;90.5;7.6;100.0;A
785;15.4;80.6;6.2;79.8;B
786;25.3;99.7;7.1;100.0;A
787;21.4;85.0;8.2;100.0;A
788;15.8;94.2;8.1;93.4;A
789;19.2;92.8;8.3;88.4;A
790;8.4;60.3;3.7;58.0;C
791;26.0;97.3;6.7;100.0;A
792;24.6;92.0;9.2;93.5;A
793;23.2;81.1;9.1;95.4;A
794;10.9;85.6;7.0;74.6;B
795;13.5;71.7;4.6;73.7;B
796;18.1;95.2;7.2;100.0;A
797;15.8;93.8;7.5;97.2;A
798;14.6;84.2;7.0;80.1;B
799;14.3;87.9;8.9;90.1;A
800;25.9;84.7;7.1;100.0;A
801;23.6;88.8;8.7;89.3;A
802;12.3;81.3;6.2;80.6;B
803;25.2;98.2;8.7;100.0;A
804;10.5;67.3;5.2;68.5;C
805;15.4;82.4;6.5;75.6;B
806;20.2;89.3;9.8;100.0;A
807;14.5;94.1;7.3;97.5;A
808;16.7;77.7;6.3;84.5;B
809;24.5;87.7;7.9;93.9;A
810;11.4;69.1;7.1;74.1;B
811;10.6;70.1;5.0;77.1;B
812;15.5;75.6;5.8;74.8;B
813;17.2;94.5;7.4;100.0;A
814;29.9;83.3;7.6;96.1;A
815;26.4;84.0;9.1;100.0;A
816;2.6;41.9;2.0;51.4;D
817;13.8;85.8;6.7;80.3;B
818;23.0;87.2;8.1;100.0;A
819;14.0;93.1;8.5;88.4;A
820;22.7;83.6;9.2;100.0;A
821;17.3;71.6;5.5;75.3;B
822;22.2;81.6;9.6;100.0;A
823;26.4;97.5;9.2;100.0;A
824;15.8;77.0;6.5;75.1;B
825;15.4;79.3;6.4;75.5;B
826;15.4;91.2;8.0;100.0;A
827;16.0;99.7;6.8;100.0;A
828;8.4;69.3;3.6;62.2;C
829;14.5;83.6;5.9;71.6;B
830;18.6;81.2;9.7;97.3;A
831;5.2;74.4;3.6;60.5;C
832;5.5;71.5;5.1;65.2;C
833;10.7;86.8;5.4;71.7;B
834;10.5;87.4;5.7;77.6;B
835;22.2;92.3;6.6;100.0;A
836;27.2;94.1;9.0;100.0;A
837;20.1;82.4;8.7;100.0;A
838;27.1;86.7;7.7;100.0;A
839;24.6;89.5;9.2;100.0;A
840;13.6;79.1;7.2;77.3;B
841;5.5;54.3;3.0;68.3;C
842;27.1;93.7;8.6;90.1;A
843;11.6;60.8;5.1;64.4;C
844;27.6;83.5;8.5;92.2;A
845;12.7;74.1;4.6;70.5;B
846;17.1;84.5;8.4;100.0;A
847;10.8;69.6;5.7;80.5;B
848;25.8;87.4;8.2;100.0;A
849;17.3;79.4;7.4;80.0;B
850;16.8;77.8;5.6;76.3;B
851;21.6;84.1;6.6;86.8;A
852;22.7;83.0;7.8;90.2;A
853;11.3;77.9;4.9;71.2;B
854;18.8;88.7;9.6;94.4;A
855;22.8;91.6;7.8;100.0;A
856;20.5;99.4;8.5;89.9;A
857;9.4;62.3;3.0;62.0;C
858;14.7;71.1;6.5;77.0;B
859;23.8;89.3;9.5;88.8;A
860;18.7;85.8;7.5;100.0;A
861;29.1;95.9;8.0;90.8;A
862;8.3;59.6;3.7;55.3;C
863;18.1;100.0;7.2;100.0;A
864;20.5;83.8;8.6;100.0;A
865;7.1;57.3;4.8;65.7;C
866;23.7;82.9;8.8;86.3;A
867;16.0;89.9;7.8;87.1;A
868;23.7;87.9;8.5;96.0;A
869;20.3;87.1;9.9;100.0;A
870;19.8;94.8;6.5;100.0;A
871;22.2;85.2;7.2;90.2;A
872;20.5;94.4;8.9;95.8;A
873;6.2;66.1;4.9;58.9;C
874;6.8;72.4;3.1;61.4;C
875;5.2;64.5;4.6;65.0;C
876;15.8;84.3;6.6;100.0;A
877;9.1;72.6;3.8;58.1;C
878;16.3;89.1;8.7;99.1;A
879;21.7;95.7;8.5;96.2;A
880;17.1;93.6;6.9;100.0;A
881;26.7;80.4;7.1;100.0;A
882;7.9;64.3;2.9;63.2;C
883;12.2;73.1;2.5;65.5;C
884;28.0;82.6;6.5;100.0;A
885;24.3;93.7;6.9;90.1;A
886;23.8;83.7;8.5;100.0;A
887;24.3;97.8;8.7;85.0;A
888;22.0;82.5;9.6;100.0;A
889;27.2;80.6;9.6;88.6;A
890;16.0;90.3;9.3;90.3;A
891;27.2;90.8;8.7;100.0;A
892;27.1;90.0;7.9;100.0;A
893;19.0;98.3;8.2;100.0;A
894;14.8;83.6;7.4;100.0;A
895;19.8;81.7;7.3;92.6;A
896;17.8;85.1;9.5;94.2;A
897;17.9;83.0;7.0;70.1;B
898;17.5;80.5;9.5;90.2;A
899;16.6;98.1;6.7;100.0;A
900;15.3;85.8;7.4;76.5;B
901;23.5;82.9;9.7;100.0;A
902;10.6;71.5;6.0;73.3;B
903;15.0;99.4;6.6;86.1;A
904;16.6;96.8;9.9;100.0;A
905;16.9;81.9;6.1;77.9;B
906;14.9;87.6;7.2;97.9;A
907;10.1;72.7;6.5;79.2;B
908;22.8;85.7;6.9;100.0;A
909;12.7;77.9;6.8;82.8;B
910;17.2;91.7;7.7;100.0;A
911;14.9;99.2;7.5;90.3;A
912;25.5;93.9;9.7;100.0;A
913;21.2;93.6;9.9;89.6;A
914;29.3;98.3;8.1;100.0;A
915;24.6;82.7;7.0;89.4;A
916;25.9;95.3;8.8;100.0;A
917;22.5;86.8;7.7;96.3;A
918;11.0;80.1;7.2;79.3;B
919;24.3;94.9;8.6;85.6;A
920;10.1;87.6;5.3;80.4;B
921;19.4;98.2;9.8;100.0;A
922;10.7;74.9;4.9;66.2;C
923;22.5;80.5;6.9;87.9;A
924;6.3;61.2;4.0;69.3;C
925;27.5;95.8;6.5;98.9;A
926;8.2;53.5;2.9;65.2;C
927;14.2;74.0;6.6;77.1;B
928;17.0;83.0;9.8;88.5;A
929;19.8;93.3;6.9;100.0;A
930;22.2;96.1;8.1;85.1;A
931;28.9;82.8;7.7;86.6;A
932;18.3;94.4;9.7;100.0;A
933;5.8;33.6;1.6;54.9;D
934;8.0;39.2;3.5;51.7;D
935;25.7;82.3;7.0;91.9;A
936;15.0;80.8;5.5;72.2;B
937;11.0;65.6;3.5;59.6;C
938;19.1;96.6;7.0;100.0;A
939;27.4;94.6;7.6;97.6;A
940;21.8;86.8;6.7;92.1;A
941;1.0;51.9;1.7;53.3;D
942;18.4;94.9;9.9;100.0;A
943;18.1;100.0;6.5;100.0;A
944;11.1;78.7;7.4;80.0;B
945;26.2;95.8;6.9;100.0;A
946;12.2;82.7;7.2;73.3;B
947;8.7;69.0;4.4;64.4;C
948;16.0;69.8;5.3;71.1;B
949;16.7;85.2;8.0;90.8;A
950;16.8;82.0;5.1;77.4;B
951;14.0;85.3;9.9;87.1;A
952;14.4;85.6;9.6;88.1;A
953;10.1;53.1;3.8;62.4;C
954;28.2;94.5;9.6;100.0;A
955;18.7;93.8;9.1;87.6;A
956;21.5;86.6;9.1;100.0;A
957;19.0;90.1;6.9;98.9;A
958;16.6;87.5;9.2;99.1;A
959;23.4;88.9;7.7;88.2;A
960;15.0;95.6;9.0;94.7;A
961;22.6;88.6;6.8;100.0;A
962;14.4;98.3;6.5;100.0;A
963;13.4;76.9;7.1;80.7;B
964;25.6;96.9;7.2;100.0;A
965;23.1;81.7;9.8;95.9;A
966;22.8;85.3;7.7;100.0;A
967;1.7;32.7;3.2;44.7;D
968;21.9;80.0;9.3;100.0;A
969;25.1;96.5;8.1;91.3;A
970;6.6;72.1;3.1;59.9;C
971;23.8;89.7;7.1;100.0;A
972;13.0;72.5;5.0;82.3;B
973;16.4;98.6;6.6;85.5;A
974;6.0;55.2;4.2;67.9;C
975;5.4;54.1;4.6;62.4;C
976;12.0;62.6;4.3;60.3;C
977;14.3;86.6;6.8;74.4;B
978;6.5;53.5;1.8;35.8;E
979;5.2;58.8;4.2;58.1;C
980;18.1;99.0;9.0;95.8;A
981;24.4;99.1;8.3;98.3;A
982;24.5;96.7;8.1;100.0;A
983;8.8;57.9;3.9;63.8;C
984;14.7;96.3;6.9;95.2;A
985;27.1;98.1;9.1;92.5;A
986;7.9;65.6;4.9;68.2;C
987;27.6;89.6;6.7;100.0;A
988;24.7;93.2;9.8;100.0;A
989;15.5;81.4;7.6;91.6;A
990;17.5;75.3;7.1;81.7;B
991;25.3;89.8;7.6;98.9;A
992;8.8;54.4;3.0;61.8;C
993;14.6;74.1;4.6;81.7;B
994;12.7;80.1;5.0;76.8;B
995;5.9;55.6;4.4;66.2;C
996;11.6;71.9;5.1;78.1;B
997;22.4;95.9;8.4;100.0;A
998;24.8;91.2;9.5;91.7;A
999;12.4;77.6;6.5;80.7;B
1000;12.6;76.5;5.4;77.2;B
1001;29.1;99.0;6.5;100.0;A
1002;27.3;82.5;7.2;96.3;A
1003;23.1;90.4;9.3;90.3;A
1004;13.1;82.2;5.9;77.5;B
1005;20.7;97.3;9.8;100.0;A
1006;20.6;96.3;8.6;95.1;A
1007;27.6;87.3;8.2;100.0;A
1008;27.9;94.5;6.8;97.6;A
1009;25.7;80.7;8.7;100.0;A
1010;16.2;76.2;5.0;84.2;B
1011;14.5;92.3;8.7;100.0;A
1012;17.6;98.6;9.8;94.5;A
1013;28.4;96.1;7.5;100.0;A
1014;12.4;70.3;5.1;71.7;B
1015;18.8;89.2;7.2;100.0;A
1016;18.7;88.7;9.8;100.0;A
1017;8.3;63.8;3.9;66.1;C
1018;12.3;54.9;2.7;64.1;C
1019;12.7;73.9;5.5;71.2;B
1020;25.5;87.8;8.4;100.0;A
1021;13.3;78.0;4.7;84.7;B
1022;17.3;98.5;8.7;96.1;A
1023;28.6;94.4;8.9;86.1;A
1024;14.7;96.0;7.6;100.0;A
1025;18.6;99.9;9.0;100.0;A
1026;19.7;98.3;8.8;96.4;A
1027;22.5;88.0;9.1;100.0;A
1028;20.8;87.1;6.8;100.0;A
1029;28.9;91.4;6.9;98.3;A
1030;5.4;54.0;3.5;63.5;C
1031;12.6;73.6;7.1;74.7;B
1032;7.5;53.0;5.2;61.4;C
1033;22.1;86.9;6.9;93.1;A
1034;20.6;93.5;9.8;100.0;A
1035;15.3;73.4;7.3;81.2;B
1036;21.5;83.1;8.5;100.0;A
1037;12.5;76.2;4.8;74.2;B
1038;5.9;60.6;3.0;65.2;C
1039;14.2;78.5;6.6;71.2;B
1040;20.4;84.6;7.4;100.0;A
1041;28.3;95.1;7.7;100.0;A
1042;10.5;83.4;4.7;79.4;B
1043;18.3;96.9;7.8;100.0;A
1044;27.3;99.9;7.9;100.0;A
1045;14.5;82.2;8.7;87.7;A
1046;15.7;92.5;9.8;100.0;A
1047;15.7;84.6;9.1;100.0;A
1048;3.2;56.5;3.3;54.5;D
1049;22.0;97.7;8.3;100.0;A
1050;25.8;93.5;8.1;100.0;A
1051;17.6;69.3;4.8;77.3;B
1052;21.5;86.7;8.9;96.8;A
1053;16.0;92.0;7.4;98.7;A
1054;14.3;85.6;8.7;91.5;A
1055;17.2;93.8;8.1;85.2;A
1056;12.6;69.5;6.9;70.7;B
1057;12.9;73.6;2.5;65.2;C
1058;24.5;98.2;8.4;100.0;A
1059;18.4;93.9;7.9;100.0;A
1060;17.5;78.9;5.1;80.2;B
1061;19.0;99.0;8.2;90.0;A
1062;6.1;62.8;2.5;58.7;C
1063;23.1;96.7;8.5;100.0;A
1064;7.0;59.9;1.9;50.2;D
1065;22.2;92.6;6.6;95.7;A
1066;11.8;70.4;4.9;75.7;B
1067;9.9;61.7;4.6;68.9;C
1068;28.2;97.9;8.0;100.0;A
1069;11.3;87.7;6.6;74.5;B
1070;12.2;87.6;6.7;76.8;B
1071;14.8;97.5;6.9;93.2;A
1072;30.0;90.8;6.8;90.7;A
1073;14.1;92.8;9.0;85.1;A
1074;16.4;86.3;6.7;71.5;B
1075;28.9;92.9;8.5;91.5;A
1076;16.0;74.3;4.9;81.0;B
1077;3.5;38.3;1.5;53.6;D
1078;15.2;85.9;5.0;79.1;B
1079;23.8;94.6;6.8;100.0;A
1080;27.1;97.0;8.5;99.2;A
1081;14.4;99.6;7.1;90.5;A
1082;11.1;77.3;5.2;74.6;B
1083;15.1;76.1;7.1;78.1;B
1084;24.5;83.7;8.4;100.0;A
1085;22.4;89.2;7.6;93.0;A
1086;17.8;84.8;8.3;96.6;A
1087;22.5;91.5;7.4;100.0;A
1088;28.7;93.3;8.2;93.1;A
1089;23.1;84.0;6.8;89.9;A
1090;8.5;67.9;3.8;65.8;C
1091;16.9;99.1;7.6;99.4;A
1092;18.7;83.8;7.4;99.4;A
1093;27.1;98.2;9.6;86.3;A
1094;21.9;92.2;9.6;86.1;A
1095;21.9;98.7;8.3;93.9;A
1096;11.1;82.9;5.8;82.3;B
1097;23.4;82.7;9.6;86.4;A
1098;4.1;40.3;1.4;50.4;D
1099;29.5;80.7;7.1;100.0;A
1100;27.7;93.1;9.5;100.0;A
1101;19.7;85.2;9.9;100.0;A
1102;8.3;57.9;3.9;60.7;C
1103;14.1;99.6;8.2;100.0;A
1104;15.5;80.7;5.5;78.9;B
1105;28.9;80.5;8.8;100.0;A
1106;13.4;78.5;4.5;73.3;B
1107;11.4;68.3;7.1;83.2;B
1108;14.4;76.8;4.9;71.2;B
1109;26.8;90.4;9.9;88.7;A
1110;22.7;84.0;8.5;100.0;A
1111;14.1;83.7;9.5;91.6;A
1112;26.4;93.2;6.7;97.3;A
1113;19.6;85.6;9.5;100.0;A
1114;25.7;91.7;7.1;100.0;A
1115;16.3;80.3;7.8;98.2;A
1116;15.9;72.4;5.4;77.7;B
1117;21.0;82.4;6.9;100.0;A
1118;10.6;80.9;7.0;84.5;B
1119;22.4;99.4;8.1;88.4;A
1120;25.7;81.4;7.3;100.0;A
1121;24.6;90.7;6.7;100.0;A
1122;29.1;83.7;9.3;100.0;A
1123;22.3;85.5;9.4;95.5;A
1124;9.1;64.3;5.3;58.2;C
1125;20.6;90.8;7.3;98.0;A
1126;11.1;73.0;7.4;78.1;B
1127;17.0;89.3;9.6;100.0;A
1128;29.2;89.6;8.9;89.7;A
1129;17.7;92.8;7.0;98.0;A
1130;16.9;82.0;7.4;100.0;A
1131;18.0;83.8;9.0;93.7;A
1132;20.7;96.1;9.2;100.0;A
1133;15.4;93.2;9.2;100.0;A
1134;9.3;58.8;3.2;62.8;C
1135;23.3;96.6;6.9;100.0;A
1136;22.7;88.6;7.7;100.0;A
1137;15.7;95.1;8.6;100.0;A
1138;5.3;53.5;2.9;60.3;C
1139;17.5;93.7;6.6;100.0;A
1140;21.6;88.1;9.8;100.0;A
1141;12.5;75.4;6.7;79.3;B
1142;20.0;96.6;7.7;100.0;A
1143;10.4;53.2;4.2;66.3;C
1144;20.3;82.4;9.9;88.4;A
1145;13.6;73.2;6.9;76.2;B
1146;23.6;94.4;8.0;92.3;A
1147;16.3;75.8;6.9;73.9;B
1148;4.6;59.8;2.2;49.4;D
1149;29.8;93.8;9.7;100.0;A
1150;11.0;87.3;5.6;70.0;B
1151;5.5;65.6;2.7;66.4;C
1152;6.0;44.6;3.0;53.6;D
1153;10.9;87.1;7.0;76.2;B
1154;9.3;58.3;2.8;62.4;C
1155;22.8;95.0;9.3;100.0;A
1156;27.6;85.3;7.2;100.0;A
1157;15.0;73.3;7.2;82.1;B
1158;17.0;91.4;8.7;100.0;A
1159;20.0;88.9;9.9;95.0;A
1160;8.2;54.4;3.1;68.2;C
1161;7.3;59.2;3.1;49.9;D
1162;23.9;85.9;10.0;100.0;A
1163;8.7;60.8;2.5;68.6;C
1164;6.9;30.7;1.3;43.9;D
1165;24.9;95.4;7.5;100.0;A
1166;25.7;91.6;6.6;100.0;A
1167;22.8;91.1;7.7;100.0;A
1168;15.1;99.6;7.4;95.4;A
1169;14.2;94.1;8.6;100.0;A
1170;14.9;98.5;6.5;96.9;A
1171;17.1;81.2;6.6;82.4;B
1172;14.6;85.5;6.8;89.8;A
1173;15.4;72.0;7.2;83.8;B
1174;9.0;54.3;5.2;69.9;C
1175;17.3;86.4;5.4;82.4;B
1176;16.6;81.1;6.0;79.3;B
1177;7.2;66.7;3.2;69.3;C
1178;16.8;98.6;6.5;98.7;A
1179;15.3;87.8;6.4;81.5;B
1180;6.0;72.8;2.7;56.9;C
1181;27.0;82.6;9.6;90.4;A
1182;22.5;96.5;8.8;100.0;A
1183;19.4;91.9;6.9;100.0;A
1184;7.8;60.0;2.6;64.1;C
1185;16.7;82.4;8.7;92.4;A
1186;25.0;82.8;9.8;100.0;A
1187;11.6;79.5;5.7;72.4;B
1188;16.7;80.0;6.7;86.6;A
1189;26.5;85.6;8.8;100.0;A
1190;9.1;60.3;4.3;62.4;C
1191;15.2;89.1;9.9;89.9;A
1192;16.0;85.5;5.3;72.8;B
1193;17.3;76.3;5.7;82.4;B
1194;26.7;81.5;6.8;100.0;A
1195;2.0;47.3;2.6;47.6;D
1196;16.2;98.5;9.5;100.0;A
1197;18.0;71.3;6.9;75.0;B
1198;23.2;83.8;6.7;91.3;A
1199;26.2;93.8;9.1;99.5;A
1200;27.3;95.6;8.5;100.0;A
1201;29.3;80.3;7.6;89.8;A
1202;10.9;66.4;4.1;69.1;C
1203;22.1;87.7;9.5;98.7;A
1204;24.9;98.2;9.3;99.9;A
1205;18.0;80.8;7.8;87.3;A
1206;25.4;80.5;8.4;100.0;A
1207;25.7;91.2;7.0;88.5;A
1208;25.9;99.5;8.1;85.1;A
1209;6.4;69.6;4.7;64.1;C
1210;16.4;88.6;7.4;100.0;A
1211;3.0;54.4;2.6;52.7;D
1212;12.9;70.4;4.9;81.4;B
1213;6.8;72.8;2.7;69.5;C
1214;15.5;84.8;6.8;100.0;A
1215;14.7;80.3;4.8;73.7;B
1216;26.7;89.4;9.3;97.6;A
1217;27.4;99.6;7.1;86.5;A
1218;28.9;80.8;9.0;87.5;A
1219;12.5;75.2;5.3;82.7;B
1220;28.7;84.0;7.9;100.0;A
1221;5.8;64.1;4.1;62.5;C
1222;19.5;97.4;7.1;94.1;A
1223;27.9;86.7;6.7;100.0;A
1224;17.0;71.9;5.7;82.7;B
1225;15.2;74.7;7.1;78.3;B
1226;16.7;85.7;5.0;75.7;B
1227;17.6;87.6;6.6;99.9;A
1228;13.4;82.7;5.6;83.5;B
1229;26.9;85.3;6.8;100.0;A
1230;23.5;97.0;8.3;100.0;A
1231;17.9;86.1;6.0;76.7;B
1232;6.6;53.6;3.3;48.5;D
1233;16.9;85.8;5.8;78.9;B
1234;24.7;81.1;6.9;100.0;A
1235;17.4;77.0;6.7;83.0;B
1236;20.8;82.4;7.0;98.8;A
1237;25.0;93.3;9.8;100.0;A
1238;11.5;56.6;3.1;66.1;C
1239;15.5;82.9;8.9;100.0;A
1240;21.2;92.8;8.4;100.0;A
1241;11.3;82.0;4.6;82.3;B
1242;15.3;86.0;9.1;87.4;A
1243;16.5;79.7;6.6;71.1;B
1244;6.2;56.7;4.8;67.0;C
1245;10.2;77.3;5.2;73.1;B
1246;6.5;55.1;4.4;68.1;C
1247;22.6;87.0;9.1;86.5;A
1248;14.0;85.3;6.9;79.1;B
1249;10.4;77.7;6.3;79.2;B
1250;5.4;47.9;3.1;50.5;D
1251;25.8;94.3;6.9;100.0;A
1252;15.0;81.7;9.6;100.0;A
1253;9.1;55.6;3.4;60.3;C
1254;20.6;89.5;8.9;99.5;A
1255;27.0;89.3;9.9;96.5;A
1256;5.9;32.4;1.6;54.7;D
1257;16.3;98.2;9.0;100.0;A
1258;12.7;83.2;4.5;77.7;B
1259;11.8;70.7;4.9;75.0;B
1260;13.1;76.2;7.0;75.5;B
1261;27.5;85.4;7.8;91.5;A
1262;28.8;85.1;6.7;97.3;A
1263;17.1;86.2;9.8;93.9;A
1264;7.9;56.6;5.4;64.3;C
1265;10.8;75.8;4.9;72.0;B
1266;10.4;69.9;4.5;65.5;C
1267;11.0;77.6;6.1;78.4;B
1268;8.0;63.2;4.0;65.2;C
1269;10.2;83.0;5.8;71.3;B
1270;16.2;86.6;9.8;100.0;A
1271;16.1;85.9;8.9;100.0;A
1272;20.2;91.7;8.5;91.9;A
1273;13.7;87.8;6.8;79.2;B
1274;13.9;75.0;5.6;82.1;B
1275;28.2;93.0;8.0;100.0;A
1276;28.7;87.6;8.5;98.5;A
1277;19.2;89.6;6.9;100.0;A
1278;27.6;84.7;7.1;93.0;A
1279;10.1;73.7;5.4;81.2;B
1280;10.9;78.9;5.5;71.3;B
1281;14.1;80.4;5.5;79.0;B
1282;29.2;94.7;7.1;91.8;A
1283;14.2;99.1;8.5;95.8;A
1284;14.2;94.9;6.7;100.0;A
1285;12.5;80.8;6.5;77.0;B
1286;9.7;58.9;3.1;68.5;C
1287;8.6;71.3;2.7;58.7;C
1288;21.1;88.0;9.9;95.5;A
1289;9.8;66.2;5.5;66.1;C
1290;1.8;56.1;1.9;51.7;D
1291;28.0;81.8;8.5;94.8;A
1292;20.7;81.0;8.5;100.0;A
1293;16.8;71.2;7.3;81.2;B
1294;22.7;96.7;7.3;100.0;A
1295;27.6;98.7;9.3;97.4;A
1296;12.0;75.8;7.5;72.3;B
1297;19.9;92.4;7.7;98.7;A
1298;12.2;80.5;7.0;75.1;B
1299;15.1;93.0;8.0;87.3;A
1300;22.4;97.1;7.4;88.1;A
1301;11.2;65.0;3.1;68.9;C
1302;23.2;80.8;6.5;100.0;A
1303;16.6;80.0;7.4;74.1;B
1304;12.4;73.1;5.4;80.1;B
1305;20.5;80.0;9.7;85.7;A
1306;5.0;58.9;2.6;65.8;C
1307;12.0;82.0;5.5;84.8;B
1308;25.4;86.9;9.4;93.0;A
1309;18.1;88.5;9.3;100.0;A
1310;24.5;87.7;8.7;95.3;A
1311;17.3;89.0;7.9;93.3;A
1312;19.2;82.4;7.5;91.6;A
1313;24.2;86.8;7.5;100.0;A
1314;21.3;100.0;9.0;100.0;A
1315;16.5;83.8;6.7;83.4;B
1316;10.1;62.2;4.3;59.8;C
1317;14.7;70.3;5.5;76.7;B
1318;26.0;88.9;7.6;86.0;A
1319;5.4;58.2;2.8;69.5;C
1320;15.0;84.1;8.8;98.7;A
1321;27.5;98.7;8.7;89.6;A
1322;29.1;82.3;9.1;95.3;A
1323;16.9;82.4;5.1;81.8;B
1324;18.3;82.2;8.7;100.0;A
1325;16.0;92.3;6.7;86.5;A
1326;7.5;53.7;3.3;40.6;D
1327;7.8;67.7;5.2;68.0;C
1328;22.1;91.5;7.6;88.0;A
1329;14.9;83.7;4.7;77.6;B
1330;16.6;91.5;7.5;100.0;A
1331;15.0;83.7;7.8;100.0;A
1332;23.0;86.7;7.4;100.0;A
1333;25.3;96.1;6.7;97.1;A
1334;29.9;94.9;7.7;100.0;A
1335;14.1;78.3;5.7;83.9;B
1336;26.1;97.8;6.9;95.1;A
1337;16.2;84.6;6.1;82.3;B
1338;15.8;96.4;7.9;91.0;A
1339;13.5;77.6;6.3;70.1;B
1340;29.2;92.8;9.0;94.2;A
1341;20.7;88.7;9.3;97.5;A
1342;23.3;95.1;9.0;88.7;A
1343;24.1;87.9;7.3;100.0;A
1344;22.3;87.0;8.1;100.0;A
1345;19.7;96.6;7.3;100.0;A
1346;8.7;60.5;3.3;55.4;C
1347;3.5;31.9;1.1;43.6;D
1348;29.2;85.8;7.7;87.5;A
1349;5.5;62.4;2.8;57.2;C
1350;28.0;94.4;8.9;94.3;A
1351;5.9;73.2;4.8;62.2;C
1352;2.2;32.8;2.0;47.4;D
1353;24.4;99.7;7.3;100.0;A
1354;17.5;86.7;6.6;80.3;B
1355;14.5;87.0;5.2;72.9;B
1356;11.5;60.2;3.0;60.7;C
1357;17.8;85.7;7.6;88.6;A
1358;17.1;85.9;5.1;82.9;B
1359;11.3;62.1;3.3;61.4;C
1360;11.7;83.1;6.6;80.3;B
1361;12.5;74.9;7.1;74.3;B
1362;25.6;97.9;9.1;98.8;A
1363;15.7;78.7;4.7;80.6;B
1364;6.3;59.4;1.8;40.1;D
1365;15.3;93.8;7.3;100.0;A
1366;18.6;92.1;8.7;100.0;A
1367;15.8;82.2;6.4;78.5;B
1368;10.0;55.9;4.4;63.9;C
1369;14.5;89.2;6.6;89.9;A
1370;10.6;54.1;4.2;64.2;C
1371;14.5;79.8;6.1;81.9;B
1372;20.7;80.2;9.8;100.0;A
1373;11.3;66.0;2.8;65.2;C
1374;7.9;41.5;1.8;54.6;D
1375;15.4;81.8;8.8;100.0;A
