student_id;weekly_self_study_hours;attendance_percentage;class_participation;total_score;grade
800664;19.3;83.2;6.9;100.0;A
800665;24.1;99.9;9.6;91.1;A
800666;18.2;82.0;7.5;100.0;A
800667;28.5;94.9;7.1;100.0;A
800668;14.7;84.5;8.8;97.2;A
800669;27.3;83.9;8.1;100.0;A
800670;21.4;88.8;9.5;89.8;A
800671;28.4;86.8;9.3;95.0;A
800672;13.5;68.1;7.1;74.6;B
800673;29.7;98.6;6.5;94.3;A
800674;11.9;79.8;6.0;80.2;B
800675;25.5;80.3;8.0;85.5;A
800676;14.6;85.1;8.6;100.0;A
800677;20.5;96.3;7.9;94.8;A
800678;26.5;82.8;8.2;97.6;A
800679;10.0;77.9;6.7;84.2;B
800680;14.1;86.8;5.2;84.8;B
800681;18.4;92.7;8.5;100.0;A
800682;10.3;69.5;4.7;69.8;C
800683;10.0;76.7;5.9;71.9;B
800684;10.9;78.2;5.7;81.9;B
800685;15.7;83.1;7.3;83.0;B
800686;11.0;68.9;6.5;70.2;B
800687;11.7;73.9;3.6;60.6;C
800688;21.8;90.4;6.8;89.2;A
800689;23.8;81.6;7.9;94.4;A
800690;5.2;67.1;3.3;60.7;C
800691;11.3;79.6;7.3;79.4;B
800692;25.1;87.6;7.4;100.0;A
800693;19.7;80.0;7.0;100.0;A
800694;10.4;53.0;3.0;65.8;C
800695;29.4;95.9;7.4;100.0;A
800696;7.9;61.3;4.3;62.5;C
800697;10.9;81.1;6.1;76.9;B
800698;6.1;65.6;3.1;61.1;C
800699;28.6;95.4;6.6;95.2;A
800700;7.1;72.3;3.9;59.1;C
800701;15.2;82.3;6.5;79.2;B
800702;7.5;35.9;1.4;42.8;D
800703;26.3;89.6;8.4;86.0;A
800704;15.8;68.5;7.0;71.0;B
800705;16.0;75.3;5.9;83.5;B
800706;10.0;68.8;4.9;68.2;C
800707;27.1;82.0;9.1;100.0;A
800708;14.7;92.4;8.1;85.1;A
800709;29.8;80.9;9.8;86.8;A
800710;22.9;87.4;7.2;86.3;A
800711;27.4;91.9;6.8;85.5;A
800712;8.5;60.3;3.7;66.7;C
800713;16.2;86.3;6.8;75.5;B
800714;22.8;93.8;8.2;100.0;A
800715;15.8;96.3;9.6;100.0;A
800716;17.2;71.6;7.4;78.4;B
800717;12.2;64.8;3.4;66.0;C
800718;10.2;68.7;5.1;74.1;B
800719;1.4;43.3;1.5;52.3;D
800720;24.0;92.3;7.6;100.0;A
800721;19.0;80.8;6.7;86.4;A
800722;21.4;90.6;6.9;100.0;A
800723;16.8;75.9;6.5;78.3;B
800724;28.0;88.6;9.3;100.0;A
800725;12.1;58.9;4.1;68.4;C
800726;21.7;84.3;9.1;90.0;A
800727;29.5;83.9;7.1;100.0;A
800728;14.8;68.7;6.7;72.4;B
800729;11.9;70.8;4.9;81.4;B
800730;15.1;91.1;7.1;89.3;A
800731;8.7;68.3;2.7;56.5;C
800732;28.5;83.5;8.3;100.0;A
800733;21.5;83.3;8.0;100.0;A
800734;28.4;88.6;8.5;100.0;A
800735;10.9;65.0;5.3;67.6;C
800736;17.0;97.9;8.7;100.0;A
800737;17.2;91.6;6.8;98.6;A
800738;17.2;77.7;6.7;78.5;B
800739;14.5;71.2;5.0;84.2;B
800740;21.4;85.3;8.9;98.8;A
800741;26.1;85.8;9.4;100.0;A
800742;23.9;95.2;9.6;96.0;A
800743;8.5;62.7;3.9;60.0;C
800744;11.1;71.6;7.5;70.7;B
800745;11.2;70.0;4.7;69.4;C
800746;17.3;95.9;6.7;100.0;A
800747;10.9;57.7;3.7;58.0;C
800748;27.5;82.1;9.1;100.0;A
800749;5.6;67.1;4.3;64.3;C
800750;15.1;87.5;9.6;93.6;A
800751;26.5;93.0;9.8;87.7;A
800752;13.0;79.6;4.7;78.8;B
800753;25.4;92.2;9.9;100.0;A
800754;10.4;80.8;4.7;81.0;B
800755;21.5;92.5;9.5;100.0;A
800756;25.1;88.8;7.3;87.5;A
800757;29.8;86.1;7.0;95.4;A
800758;25.2;96.5;6.7;97.4;A
800759;26.6;88.3;8.9;89.8;A
800760;16.6;69.4;4.6;71.4;B
800761;28.1;95.5;7.5;100.0;A
800762;7.6;72.9;4.8;55.2;C
800763;16.0;84.3;9.2;88.5;A
800764;11.5;76.4;4.7;83.3;B
800765;15.7;77.5;6.3;80.2;B
800766;23.4;88.2;7.8;100.0;A
800767;21.6;97.9;9.7;100.0;A
800768;22.4;86.9;6.9;94.6;A
800769;6.2;49.7;1.6;48.6;D
800770;12.0;77.1;4.9;74.6;B
800771;5.4;55.1;3.5;67.2;C
800772;21.1;91.4;9.1;93.1;A
800773;16.6;87.9;4.6;73.4;B
800774;6.1;57.4;3.3;68.0;C
800775;16.0;98.6;9.8;100.0;A
800776;11.0;77.0;5.0;79.2;B
800777;16.2;74.8;6.2;78.0;B
800778;4.6;40.6;2.8;52.7;D
800779;17.7;82.4;8.2;100.0;A
800780;10.6;66.6;3.2;66.4;C
800781;12.3;77.3;6.2;81.3;B
800782;10.7;68.1;6.3;78.4;B
800783;17.3;84.0;5.0;80.8;B
800784;16.2;86.2;9.9;92.9;A
800785;29.5;97.0;7.0;96.3;A
800786;29.7;90.1;7.0;86.6;A
800787;17.0;87.6;4.9;80.1;B
800788;24.5;83.9;7.3;100.0;A
800789;22.0;88.7;8.1;94.1;A
800790;15.6;89.5;9.6;88.8;A
800791;15.8;85.8;8.1;89.7;A
800792;26.0;97.9;9.5;88.6;A
800793;10.2;72.5;3.3;69.0;C
800794;7.5;53.2;4.9;69.9;C
800795;10.6;80.6;6.7;72.1;B
800796;21.2;99.1;8.8;88.1;A
800797;29.9;80.2;7.4;100.0;A
800798;21.8;98.7;9.3;93.5;A
800799;6.9;59.7;4.7;68.8;C
800800;13.6;83.5;7.4;74.0;B
800801;15.6;86.1;6.6;85.0;B
800802;14.6;87.5;9.4;100.0;A
800803;16.6;78.2;5.1;83.4;B
800804;5.3;70.6;4.9;61.4;C
800805;24.2;82.9;9.5;100.0;A
800806;8.2;63.8;3.3;60.6;C
800807;26.6;84.7;9.8;86.3;A
800808;22.1;89.8;9.6;100.0;A
800809;23.5;84.3;9.1;100.0;A
800810;28.9;96.7;7.2;100.0;A
800811;14.6;96.7;7.6;93.9;A
800812;28.6;93.0;8.7;88.9;A
800813;13.8;76.9;5.1;84.3;B
800814;9.4;53.0;4.7;66.6;C
800815;7.0;60.9;4.6;56.4;C
800816;13.9;82.2;6.9;84.1;B
800817;14.9;99.7;6.8;100.0;A
800818;21.5;88.7;9.6;100.0;A
800819;10.5;72.5;6.2;84.5;B
800820;7.6;57.0;3.1;64.1;C
800821;25.2;91.2;6.8;100.0;A
800822;24.0;94.6;7.1;93.9;A
800823;20.8;85.8;8.4;92.8;A
800824;22.6;83.5;8.7;91.7;A
800825;16.1;87.9;9.8;100.0;A
800826;14.2;92.7;9.4;100.0;A
800827;15.7;80.0;8.6;100.0;A
800828;15.5;69.3;4.9;75.0;B
800829;13.7;82.4;5.9;81.7;B
800830;18.1;98.3;6.8;100.0;A
800831;13.3;80.0;6.7;71.0;B
800832;27.0;86.7;7.0;100.0;A
800833;25.3;96.6;7.2;91.4;A
800834;17.3;87.0;6.2;77.4;B
800835;14.3;84.9;5.9;75.5;B
800836;6.4;61.6;5.2;63.8;C
800837;10.3;77.9;5.2;76.2;B
800838;7.6;55.6;4.7;62.1;C
800839;18.0;95.1;9.8;88.7;A
800840;20.4;86.8;7.9;96.0;A
800841;9.3;69.1;2.7;67.6;C
800842;21.9;96.2;9.1;100.0;A
800843;28.2;96.8;8.8;100.0;A
800844;14.1;98.7;7.4;86.9;A
800845;22.2;94.9;8.4;100.0;A
800846;14.7;68.2;6.7;76.2;B
800847;17.6;80.3;6.6;81.3;B
800848;22.5;84.5;9.2;85.2;A
800849;14.6;80.2;8.7;86.3;A
800850;7.9;54.6;5.3;68.7;C
800851;7.8;44.7;1.8;52.2;D
800852;19.3;96.9;7.4;88.5;A
800853;25.9;93.1;7.2;98.3;A
800854;11.0;77.0;6.8;75.0;B
800855;11.4;57.4;4.4;57.0;C
800856;16.8;99.0;7.1;100.0;A
800857;17.2;84.3;6.1;77.9;B
800858;16.2;84.6;9.4;90.7;A
800859;25.0;84.6;8.6;91.3;A
800860;16.1;80.5;6.1;73.6;B
800861;21.8;89.4;6.8;100.0;A
800862;26.8;93.1;9.6;100.0;A
800863;6.4;69.9;4.8;60.1;C
800864;9.7;63.6;2.9;59.1;C
800865;21.4;87.2;9.1;100.0;A
800866;25.5;91.7;8.7;100.0;A
800867;25.1;80.3;6.8;100.0;A
800868;21.5;83.3;8.4;89.1;A
800869;19.0;95.4;7.1;96.0;A
800870;25.3;84.1;7.1;92.2;A
800871;17.7;71.3;5.9;74.4;B
800872;17.9;73.2;6.1;83.3;B
800873;20.7;89.0;7.1;100.0;A
800874;19.1;97.6;7.7;90.9;A
800875;22.1;94.8;7.5;100.0;A
800876;15.7;86.5;4.7;76.5;B
800877;14.1;73.7;6.6;81.9;B
800878;17.6;81.0;8.0;88.1;A
800879;29.0;87.2;8.9;89.0;A
800880;28.3;99.3;7.8;99.5;A
800881;9.9;53.8;5.0;61.9;C
800882;18.7;81.0;8.2;100.0;A
800883;10.8;71.5;5.3;76.5;B
800884;12.7;74.9;2.5;63.4;C
800885;16.5;75.5;7.2;81.9;B
800886;1.8;31.6;3.2;53.4;D
800887;10.3;70.5;3.9;66.0;C
800888;21.5;80.5;8.0;100.0;A
800889;15.4;81.3;8.8;100.0;A
800890;28.4;99.1;7.7;95.0;A
800891;29.2;86.4;9.5;87.6;A
800892;16.8;77.7;7.1;71.6;B
800893;18.3;87.0;8.8;94.3;A
800894;17.5;95.6;9.7;94.7;A
800895;28.4;91.0;7.3;100.0;A
800896;15.8;94.0;6.5;100.0;A
800897;14.5;98.0;9.0;90.5;A
800898;17.9;95.4;6.6;100.0;A
800899;4.5;37.3;2.4;46.2;D
800900;1.1;34.4;2.6;47.3;D
800901;11.6;62.4;4.9;66.3;C
800902;22.5;94.3;7.7;89.9;A
800903;12.5;69.6;5.7;82.6;B
800904;11.5;71.7;5.5;77.3;B
800905;14.7;70.6;5.0;75.7;B
800906;26.0;98.7;8.8;100.0;A
800907;14.6;68.3;6.4;72.3;B
800908;12.6;83.3;6.4;79.3;B
800909;25.2;88.2;7.1;100.0;A
800910;17.4;76.0;4.7;78.1;B
800911;30.0;98.9;9.8;95.9;A
800912;8.3;54.6;4.5;55.3;C
800913;26.2;85.8;6.9;94.6;A
800914;21.6;88.9;7.0;100.0;A
800915;18.6;84.6;6.6;100.0;A
800916;27.2;89.8;9.2;100.0;A
800917;23.1;88.5;9.7;100.0;A
800918;26.9;86.4;7.0;90.3;A
800919;13.9;78.4;4.8;80.4;B
800920;24.7;99.2;9.7;100.0;A
800921;11.4;73.3;5.8;78.9;B
800922;12.6;74.2;6.0;80.9;B
800923;24.5;91.4;6.7;89.7;A
800924;16.6;76.3;6.1;83.7;B
800925;13.4;79.3;4.7;71.6;B
800926;11.1;58.8;5.1;68.2;C
800927;9.3;55.0;3.5;64.8;C
800928;17.7;85.7;6.2;76.7;B
800929;23.6;81.4;7.4;96.9;A
800930;13.6;77.7;4.9;75.8;B
800931;10.3;74.0;6.2;77.5;B
800932;16.5;85.6;7.9;100.0;A
800933;23.3;86.4;7.6;100.0;A
800934;23.9;97.9;6.8;97.8;A
800935;15.2;75.0;7.4;71.3;B
800936;7.8;60.2;3.1;68.3;C
800937;14.7;84.0;7.6;89.3;A
800938;27.5;88.3;8.9;89.2;A
800939;11.1;65.6;3.6;65.1;C
800940;19.5;87.7;7.8;100.0;A
800941;23.4;93.5;8.3;100.0;A
800942;17.1;75.4;5.2;71.3;B
800943;25.4;85.5;8.8;99.7;A
800944;23.0;97.2;7.4;100.0;A
800945;24.6;82.4;7.3;97.2;A
800946;11.5;84.4;6.0;71.0;B
800947;25.2;87.4;9.5;100.0;A
800948;29.7;99.6;8.6;96.3;A
800949;7.2;62.7;3.2;65.8;C
800950;29.2;80.8;7.2;100.0;A
800951;15.5;88.9;6.9;100.0;A
800952;29.2;84.0;6.8;91.5;A
800953;29.1;88.8;9.0;88.3;A
800954;11.9;82.6;5.3;72.0;B
800955;21.1;98.8;8.7;88.7;A
800956;23.9;81.1;7.8;100.0;A
800957;27.1;84.4;8.4;97.0;A
800958;5.5;65.8;4.7;61.1;C
800959;19.5;89.5;9.0;100.0;A
800960;14.6;82.5;4.7;83.9;B
800961;26.3;95.7;8.8;91.1;A
800962;7.1;57.0;3.0;52.3;D
800963;15.1;78.3;6.0;81.2;B
800964;22.1;96.8;8.7;91.0;A
800965;4.9;37.5;3.5;45.5;D
800966;29.6;97.9;6.6;100.0;A
800967;12.9;80.5;5.0;77.0;B
800968;16.4;83.1;9.8;100.0;A
800969;9.5;67.2;5.5;56.0;C
800970;25.3;94.1;9.8;100.0;A
800971;21.1;85.8;7.3;100.0;A
800972;12.2;77.8;5.9;82.8;B
800973;18.2;82.5;8.0;86.7;A
800974;15.1;70.7;5.3;79.0;B
800975;8.2;59.0;5.1;64.6;C
800976;14.6;73.6;6.4;78.3;B
800977;17.3;80.9;8.7;100.0;A
800978;4.4;35.7;3.3;54.9;D
800979;20.1;86.9;9.2;100.0;A
800980;25.8;88.6;8.0;89.6;A
800981;22.0;99.4;9.9;88.4;A
800982;7.2;61.3;2.5;69.1;C
800983;4.5;31.1;2.4;54.4;D
800984;17.6;76.9;7.3;76.7;B
800985;17.1;82.7;6.6;93.3;A
800986;17.2;82.4;8.4;100.0;A
800987;18.5;95.2;9.4;92.6;A
800988;10.3;87.2;6.3;83.7;B
800989;22.4;95.0;8.9;100.0;A
800990;12.0;75.2;4.9;83.2;B
800991;26.4;93.9;9.9;100.0;A
800992;5.7;36.1;1.6;48.1;D
800993;6.9;56.7;4.3;60.1;C
800994;26.1;94.2;7.5;100.0;A
800995;4.1;49.3;1.8;39.2;F
800996;8.4;68.6;4.0;62.6;C
800997;24.3;87.4;8.1;87.7;A
800998;16.7;82.5;7.6;93.0;A
800999;10.2;87.1;5.7;81.0;B
801000;22.1;80.9;8.2;94.4;A
801001;18.4;93.2;8.2;100.0;A
801002;18.4;96.2;7.6;100.0;A
801003;28.8;84.6;7.2;100.0;A
801004;10.2;57.2;5.3;68.1;C
801005;13.3;68.3;7.4;71.0;B
801006;28.1;92.4;8.4;100.0;A
801007;20.3;86.3;8.3;100.0;A
801008;18.8;83.3;9.5;100.0;A
801009;10.0;55.5;3.2;65.5;C
801010;12.0;68.9;2.7;64.7;C
801011;14.1;74.3;5.3;72.3;B
801012;26.1;97.2;9.3;100.0;A
801013;18.0;85.2;8.6;94.0;A
801014;26.9;87.2;8.3;99.6;A
801015;26.2;88.8;8.9;100.0;A
801016;12.0;61.6;4.0;62.8;C
801017;14.2;70.2;7.0;74.5;B
801018;10.2;70.2;6.1;81.6;B
801019;22.8;93.2;8.9;100.0;A
801020;11.2;68.2;5.4;82.8;B
801021;26.1;84.4;7.4;100.0;A
801022;14.4;72.2;4.7;81.5;B
801023;29.2;97.7;6.6;95.6;A
801024;11.5;82.5;6.8;77.2;B
801025;24.5;88.6;8.4;100.0;A
801026;23.8;82.0;7.3;94.0;A
801027;26.6;94.7;7.1;100.0;A
801028;15.0;80.4;7.6;93.5;A
801029;23.2;97.3;6.5;95.8;A
801030;20.1;86.6;7.9;86.3;A
801031;22.3;99.1;9.4;100.0;A
801032;25.2;83.5;9.7;100.0;A
801033;19.8;90.5;6.7;96.4;A
801034;11.5;71.2;4.7;62.1;C
801035;9.8;68.0;3.0;63.8;C
801036;29.9;85.6;9.8;100.0;A
801037;11.1;60.3;2.7;68.2;C
801038;13.7;69.0;6.3;77.8;B
801039;19.6;85.0;9.8;100.0;A
801040;14.1;99.7;8.5;100.0;A
801041;26.9;87.3;7.4;86.7;A
801042;8.7;72.9;4.5;57.2;C
801043;7.1;72.2;4.3;66.4;C
801044;21.3;98.5;7.4;100.0;A
801045;22.5;86.5;7.0;85.6;A
801046;10.0;76.4;7.3;79.5;B
801047;10.2;78.9;7.3;82.1;B
801048;14.6;81.1;6.7;87.7;A
801049;24.9;92.3;8.5;89.8;A
801050;15.6;77.9;6.0;81.3;B
801051;11.1;69.9;7.1;77.5;B
801052;14.1;97.1;8.1;93.6;A
801053;25.7;95.3;9.9;93.7;A
801054;17.2;72.1;5.0;79.1;B
801055;12.9;69.9;3.7;61.8;C
801056;9.5;67.0;4.0;68.5;C
801057;27.5;92.5;9.1;87.5;A
801058;22.0;86.3;9.8;87.0;A
801059;22.3;95.4;10.0;100.0;A
801060;15.4;99.9;8.3;100.0;A
801061;28.1;94.7;8.0;97.8;A
801062;12.4;76.5;5.8;76.3;B
801063;15.3;91.2;8.9;87.7;A
801064;15.3;78.2;6.0;78.9;B
801065;21.9;99.7;9.0;100.0;A
801066;15.7;89.6;6.7;97.6;A
801067;11.2;56.7;4.1;62.2;C
801068;10.7;76.2;6.9;80.5;B
801069;26.8;80.1;8.5;100.0;A
801070;16.6;89.0;6.8;86.8;A
801071;22.0;81.6;9.0;100.0;A
801072;20.3;86.5;7.8;100.0;A
801073;2.2;51.5;3.0;54.1;D
801074;24.5;89.6;8.5;89.1;A
801075;12.4;63.7;5.1;67.4;C
801076;17.3;78.8;5.7;75.2;B
801077;13.2;68.8;5.6;83.2;B
801078;15.3;78.2;5.6;73.0;B
801079;16.6;93.0;9.6;100.0;A
801080;25.3;97.2;9.8;99.6;A
801081;24.8;86.6;9.8;87.3;A
801082;15.2;70.3;6.8;81.7;B
801083;20.4;91.6;9.7;100.0;A
801084;29.6;99.4;9.5;100.0;A
801085;5.8;54.5;4.1;60.0;C
801086;17.6;99.3;8.8;88.0;A
801087;25.2;92.4;8.0;100.0;A
801088;23.5;95.7;8.7;100.0;A
801089;14.8;79.2;6.8;74.1;B
801090;15.5;83.6;5.5;77.7;B
801091;21.0;84.1;8.6;100.0;A
801092;3.7;37.8;2.6;51.5;D
801093;24.6;97.4;9.3;91.7;A
801094;26.3;92.2;7.5;100.0;A
801095;24.5;85.7;7.5;100.0;A
801096;24.5;98.8;8.1;93.0;A
801097;15.4;75.1;4.9;73.2;B
801098;16.2;87.7;8.8;89.9;A
801099;25.7;82.2;9.8;100.0;A
801100;25.4;90.2;7.0;100.0;A
801101;17.0;79.4;5.4;80.2;B
801102;1.5;32.4;1.6;52.3;D
801103;14.1;90.6;7.6;100.0;A
801104;29.3;96.3;9.7;98.7;A
801105;20.8;98.4;8.6;91.0;A
801106;5.9;55.1;2.0;45.3;D
801107;1.6;47.2;2.6;39.2;F
801108;23.2;94.6;7.1;100.0;A
801109;13.2;70.6;6.9;78.9;B
801110;1.0;53.3;1.8;48.0;D
801111;18.5;92.1;9.0;100.0;A
801112;18.7;89.2;7.4;93.1;A
801113;19.8;95.2;8.4;100.0;A
801114;2.3;58.4;3.2;52.1;D
801115;13.7;81.2;4.8;70.3;B
801116;20.8;83.5;8.2;100.0;A
801117;26.3;94.4;7.6;93.8;A
801118;10.6;65.9;5.4;62.9;C
801119;24.2;83.3;9.7;100.0;A
801120;14.3;79.5;7.5;79.0;B
801121;25.9;86.5;9.5;96.1;A
801122;25.3;95.3;9.8;92.1;A
801123;17.3;73.0;5.9;82.1;B
801124;23.4;89.7;9.7;100.0;A
801125;14.4;82.0;7.8;89.5;A
801126;22.3;87.0;8.3;100.0;A
801127;16.8;82.3;5.0;77.2;B
801128;20.7;96.4;9.8;89.3;A
801129;14.7;88.3;7.4;100.0;A
801130;26.4;89.9;6.5;100.0;A
801131;19.3;85.8;8.3;100.0;A
801132;17.4;94.9;6.7;87.8;A
801133;26.3;97.1;8.6;85.2;A
801134;14.9;77.9;6.1;82.3;B
801135;20.7;96.8;7.5;100.0;A
801136;15.6;90.9;9.6;100.0;A
801137;16.9;76.7;6.9;78.5;B
801138;11.2;69.6;4.9;64.1;C
801139;16.6;68.5;6.4;84.7;B
801140;13.5;84.4;6.1;74.9;B
801141;29.4;93.4;7.1;100.0;A
801142;17.2;93.6;8.6;100.0;A
801143;21.4;82.1;9.6;100.0;A
801144;16.7;80.5;6.0;78.4;B
801145;17.2;91.2;8.6;100.0;A
801146;25.7;94.1;7.5;98.2;A
801147;16.2;86.1;7.9;98.6;A
801148;7.8;65.7;3.0;69.6;C
801149;1.1;38.1;3.2;54.7;D
801150;6.6;30.0;2.8;52.8;D
801151;16.1;82.9;4.5;82.5;B
801152;12.1;67.6;5.2;61.5;C
801153;17.1;78.9;5.6;82.0;B
801154;10.4;67.8;4.9;66.2;C
801155;6.4;48.3;2.8;51.5;D
801156;15.3;73.6;7.0;82.1;B
801157;12.7;82.3;5.9;81.5;B
801158;16.2;93.6;6.9;95.3;A
801159;14.6;69.9;6.8;81.0;B
801160;18.0;83.1;9.1;95.4;A
801161;11.1;65.4;5.4;68.8;C
801162;17.5;94.3;9.6;98.7;A
801163;18.6;94.5;8.5;100.0;A
801164;20.9;92.2;8.2;88.7;A
801165;28.6;84.4;8.8;95.3;A
801166;11.0;80.3;4.6;83.0;B
801167;27.2;81.1;10.0;100.0;A
801168;22.7;99.7;7.9;87.8;A
801169;16.9;85.7;5.9;81.7;B
801170;8.6;65.1;2.5;60.4;C
801171;10.8;61.8;3.7;59.3;C
801172;10.7;85.7;6.5;73.8;B
801173;18.8;96.2;9.8;98.4;A
801174;10.1;71.6;6.8;83.5;B
801175;10.5;65.5;4.1;61.4;C
801176;18.7;99.6;7.3;100.0;A
801177;29.6;84.2;7.2;91.5;A
801178;11.7;73.3;4.7;62.4;C
801179;20.3;82.7;9.6;95.4;A
801180;8.5;71.7;3.4;59.2;C
801181;10.5;55.9;4.6;55.4;C
801182;16.6;95.1;8.1;100.0;A
801183;2.1;51.6;1.9;49.2;D
801184;10.0;70.4;5.6;76.6;B
801185;24.5;88.9;9.4;86.6;A
801186;4.3;55.3;1.5;52.0;D
801187;24.8;81.1;7.2;100.0;A
801188;19.4;91.4;8.5;99.4;A
801189;27.0;90.5;7.6;96.7;A
801190;19.9;89.1;9.6;100.0;A
801191;21.5;84.1;7.8;93.4;A
801192;24.7;91.0;9.8;86.4;A
801193;5.5;67.7;5.5;68.3;C
801194;2.2;47.0;2.6;49.9;D
801195;18.0;91.9;9.7;88.7;A
801196;13.2;77.1;4.6;77.2;B
801197;27.0;84.3;8.7;100.0;A
801198;11.8;76.6;6.6;76.5;B
801199;11.0;68.3;4.7;73.6;B
801200;16.3;71.2;6.9;77.7;B
801201;11.0;62.3;3.0;61.9;C
801202;12.7;54.7;3.6;66.7;C
801203;10.2;67.1;4.2;58.9;C
801204;14.9;73.3;5.0;82.5;B
801205;15.7;73.5;6.9;84.6;B
801206;13.9;87.5;5.4;77.0;B
801207;14.5;72.6;7.5;77.3;B
801208;11.4;68.1;5.1;59.8;C
801209;18.7;86.2;7.0;95.5;A
801210;13.3;71.5;4.9;76.6;B
801211;28.5;82.2;10.0;100.0;A
801212;23.4;85.9;7.1;93.0;A
801213;29.8;91.2;9.8;100.0;A
801214;14.6;81.9;9.9;100.0;A
801215;20.2;82.1;7.5;100.0;A
801216;26.2;99.3;9.7;91.8;A
801217;7.3;52.7;4.9;70.0;C
801218;11.3;86.8;5.3;76.9;B
801219;14.6;75.1;6.9;84.1;B
801220;14.1;87.5;8.6;100.0;A
801221;22.9;96.0;8.9;91.1;A
801222;25.6;89.7;9.5;86.1;A
801223;11.9;78.4;7.2;74.4;B
801224;24.7;87.2;9.5;96.8;A
801225;13.3;72.7;6.1;75.1;B
801226;17.3;95.4;8.7;90.0;A
801227;5.5;53.9;3.9;66.7;C
801228;16.9;81.7;6.7;72.8;B
801229;12.9;72.5;5.7;73.9;B
801230;15.5;91.1;6.8;97.9;A
801231;1.7;39.8;1.9;49.1;D
801232;24.6;93.8;7.5;100.0;A
801233;19.9;94.2;8.0;95.8;A
801234;13.3;78.9;6.4;84.0;B
801235;13.1;74.4;5.3;71.1;B
801236;25.2;82.4;9.8;88.8;A
801237;26.5;97.0;6.8;94.2;A
801238;12.9;70.3;4.7;64.8;C
801239;16.1;88.0;6.1;81.5;B
801240;14.9;95.9;7.5;100.0;A
801241;12.8;61.1;3.0;56.8;C
801242;10.3;72.3;7.2;82.5;B
801243;15.9;77.0;4.8;75.1;B
801244;12.0;85.5;7.0;70.4;B
801245;27.2;97.4;8.3;100.0;A
801246;12.8;69.8;6.1;78.5;B
801247;4.2;36.3;1.3;52.9;D
801248;19.8;81.3;7.3;100.0;A
801249;5.6;43.3;2.6;49.2;D
801250;7.3;72.6;3.4;59.5;C
801251;23.7;92.1;8.4;100.0;A
801252;29.8;89.3;8.0;90.5;A
801253;24.4;83.4;9.2;89.8;A
801254;12.1;70.8;4.4;66.7;C
801255;18.5;93.7;7.0;98.2;A
801256;25.7;83.9;6.7;87.0;A
801257;14.4;97.6;9.9;99.6;A
801258;20.3;81.4;7.0;94.9;A
801259;5.3;66.2;3.6;61.4;C
801260;28.9;92.5;9.6;96.8;A
801261;14.4;82.2;5.0;70.6;B
801262;7.1;69.5;3.1;68.6;C
801263;26.7;93.8;7.7;94.8;A
801264;21.4;85.2;8.6;100.0;A
801265;20.6;87.0;6.9;100.0;A
801266;20.8;96.9;7.0;100.0;A
801267;28.9;86.3;6.7;89.1;A
801268;28.4;93.2;9.3;91.4;A
801269;14.8;95.1;8.6;100.0;A
801270;15.2;97.6;9.7;86.2;A
801271;12.7;87.2;6.7;81.1;B
801272;10.9;71.3;6.8;81.5;B
801273;17.8;70.8;4.9;73.2;B
801274;12.9;86.6;4.6;74.5;B
801275;25.0;95.7;7.8;100.0;A
801276;16.3;79.0;7.3;71.6;B
801277;17.7;87.5;4.6;82.1;B
801278;11.8;84.4;6.0;76.8;B
801279;25.1;89.3;7.0;100.0;A
801280;15.7;68.2;6.8;83.7;B
801281;17.5;78.9;5.2;82.1;B
801282;22.1;82.1;7.1;100.0;A
801283;16.6;81.0;5.4;74.1;B
801284;6.9;64.0;3.5;58.3;C
801285;27.3;89.9;7.3;89.7;A
801286;27.0;98.6;9.8;86.8;A
801287;10.6;82.0;7.5;74.0;B
801288;28.0;87.0;8.1;99.1;A
801289;9.5;55.9;5.3;67.5;C
801290;16.3;80.4;9.1;89.1;A
801291;23.3;80.2;8.6;91.3;A
801292;16.9;88.4;8.3;100.0;A
801293;16.2;98.6;7.4;100.0;A
801294;13.5;87.2;7.0;75.2;B
801295;27.5;84.6;9.2;91.5;A
801296;28.3;97.1;9.4;100.0;A
801297;28.8;97.6;7.4;100.0;A
801298;1.1;34.3;1.6;51.4;D
801299;16.8;84.7;6.0;76.5;B
801300;14.7;70.4;5.5;75.8;B
801301;10.3;69.9;5.0;78.5;B
801302;8.6;56.6;4.8;67.8;C
801303;15.1;84.0;7.1;97.5;A
801304;16.3;86.4;8.3;100.0;A
801305;29.5;81.9;7.9;100.0;A
801306;10.7;71.7;6.0;77.0;B
801307;22.3;80.6;7.4;90.9;A
801308;16.3;89.4;8.2;98.5;A
801309;25.9;91.1;8.9;97.9;A
801310;7.4;70.7;4.7;60.4;C
801311;22.5;85.0;9.9;86.0;A
801312;22.6;83.0;7.4;100.0;A
801313;10.8;66.3;2.6;69.2;C
801314;16.5;81.5;5.4;76.1;B
801315;6.9;56.8;4.3;63.1;C
801316;17.9;85.6;5.8;80.6;B
801317;10.8;69.8;5.4;67.9;C
801318;21.4;96.3;8.5;98.3;A
801319;5.0;57.7;4.2;66.4;C
801320;27.2;92.3;6.8;100.0;A
801321;11.8;76.6;6.3;75.3;B
801322;9.0;74.9;5.0;58.2;C
801323;25.6;86.2;7.1;93.7;A
801324;25.8;90.3;7.5;100.0;A
801325;20.4;84.5;7.0;90.4;A
801326;13.6;70.3;7.2;80.1;B
801327;15.1;88.3;8.7;90.2;A
801328;12.2;83.5;7.5;80.9;B
