obj_ID;alpha;delta;u;g;r;i;z;run_ID;rerun_ID;cam_col;field_ID;spec_obj_ID;class;redshift;plate;MJD;fiber_ID
1,23765E+18;187,1615731;-0,715993867;17,74603;16,31348;15,785;15,57976;15,50848;752;301;2;291;2,88005E+18;STAR;0,000178575;2558;54140;3
1,23765E+18;21,4872575;-9,290298178;20,60101;18,62265;17,58112;17,06162;16,67244;1740;301;4;164;3,24046E+18;GALAXY;0,1013526;2878;54465;424
1,23765E+18;128,5580357;48,03997768;21,86675;21,31631;21,0498;20,5675;20,40334;2074;301;6;79;8,24051E+18;QSO;2,01786;7319;56962;194
1,23765E+18;128,6668999;48,09469701;20,61588;20,3096;19,60336;20,66537;19,48119;2074;301;6;80;6,18242E+17;GALAXY;0,3425743;549;51981;447
1,23765E+18;148,7956813;58,21222515;21,04745;20,72101;20,24005;20,1214;20,08542;2074;301;6;184;9,22249E+18;QSO;1,306651;8191;57390;902
1,23766E+18;127,5166522;24,08666343;22,23495;22,12075;21,00078;20,11296;19,81474;4469;301;3;112;5,02959E+18;GALAXY;0,7832041;4467;55894;697
1,23766E+18;181,9641264;39,95368787;24,03699;21,90639;19,58033;18,80277;18,56703;4469;301;3;433;5,29194E+18;GALAXY;0,4032933;4700;55709;764
1,23766E+18;214,0160239;39,42572714;19,19117;19,10997;18,9731;18,97844;19,11399;3893;301;5;322;1,55386E+18;QSO;1,229362;1380;53084;416
1,23766E+18;181,923463;43,19973869;20,08358;19,9726;19,82138;19,7354;19,68932;3893;301;5;160;9,42613E+18;QSO;1,418839;8372;57787;340
1,23766E+18;204,1990768;41,52255549;22,6878;21,88255;21,66618;21,81267;21,64083;3893;301;5;270;5,30097E+18;QSO;2,017066;4708;55704;838
1,23767E+18;224,5939996;56,33818181;22,02738;21,78011;21,27718;21,01014;20,87909;6162;301;3;12;9,47569E+18;QSO;1,448015;8416;57894;438
1,23766E+18;232,089037;47,47764638;24,23609;22,20084;20,72081;19,84662;19,6035;3187;301;5;39;7,57509E+18;GALAXY;0,4816688;6728;56426;131
1,23766E+18;230,1780097;-1,304511716;25,799;21,27761;19,49721;18,74353;18,25145;2379;301;5;140;4,51723E+18;GALAXY;0,3988627;4012;55327;442
1,23766E+18;240,0632402;6,134130598;17,86033;16,79228;16,43001;16,30923;16,25873;3894;301;1;243;2,44893E+18;STAR;0,000344814;2175;54612;348
1,23766E+18;354,0005646;1,193965855;22,93385;22,77262;22,09554;21,15272;20,41391;4188;301;6;70;1,03596E+19;GALAXY;0,8703868;9201;57724;811
1,23766E+18;355,0807423;1,067056566;23,19747;21,50422;20,37782;19,54715;19,16863;4188;301;6;77;4,74362E+18;GALAXY;0,6038307;4213;55449;742
1,23767E+18;191,4133047;29,61200234;20,65879;18,72376;17,72803;17,28492;16,91905;4649;301;3;63;2,51865E+18;GALAXY;0,1330459;2237;53828;30
1,23766E+18;353,0489672;48,5710138;21,3978;19,71807;18,98339;18,6304;18,41409;4135;301;3;142;2,12688E+18;STAR;-0,00021272;1889;53240;184
1,23767E+18;37,85187872;24,48393058;17,45814;16,04571;15,98694;15,98836;16,01171;5934;301;3;97;2,67858E+18;STAR;-2,79E-05;2379;53762;229
1,23765E+18;145,6161995;57,1201372;21,63862;21,46729;20,46214;19,94839;19,62881;2074;301;6;171;9,22363E+18;QSO;1,47474;8192;57348;944
1,23765E+18;149,3702577;58,44480802;21,51827;20,69353;20,64457;20,55625;20,46945;2074;301;6;187;7,97717E+18;QSO;2,32473;7085;56625;598
1,23766E+18;221,8984701;56,21447105;25,90751;22,45354;20,99791;20,39922;20,00404;2299;301;2;186;9,47E+18;GALAXY;0,4216569;8411;57875;212
1,23766E+18;231,8080797;52,13830946;24,53453;21,50961;21,50709;21,86185;23,02369;2299;301;2;233;7,56742E+18;QSO;2,46606;6721;56398;915
1,24E+18;129,7256273;31,0799521;24,65112;24,5558;21,43679;20,19353;19,35602;3606;301;6;45;1,20068E+19;STAR;0,002189662;10664;58464;849
1,23768E+18;40,30391047;-3,35497551;23,5114;20,53068;19,38175;18,46054;17,84328;7865;301;5;184;4,88981E+18;GALAXY;0,6260446;4343;55540;95
1,23767E+18;228,8257286;56,9810699;21,74812;21,32948;21,21638;21,15048;20,96061;6162;301;1;27;7,65075E+18;STAR;0,000299564;6795;56425;960
1,23766E+18;179,6214443;58,617847;19,75194;19,73381;19,69236;19,51943;19,56985;2826;301;6;276;7,99166E+18;QSO;1,868564;7098;56661;84
1,23768E+18;331,2037871;10,84886805;25,62439;22,75339;21,37009;20,0057;19,6115;7773;301;4;122;5,70168E+18;GALAXY;0,5730872;5064;55864;441
1,23766E+18;1,00124966;28,13460672;18,35116;17,35864;17,03799;16,88536;16,86784;4152;301;4;106;3,15594E+18;STAR;-0,000468737;2803;54368;153
1,23766E+18;204,7837231;49,97237859;20,65865;20,68984;20,32812;20,40142;20,43604;3838;301;2;58;9,24479E+18;QSO;1,283891;8211;57423;99
1,23767E+18;224,0028865;23,88244921;26,65078;20,78396;19,02596;18,4032;18,04387;4649;301;3;261;6,77807E+18;GALAXY;0,3357327;6020;56087;570
1,23767E+18;224,2113155;23,72585229;24,0769;23,42488;21,63178;20,2185;19,60343;4649;301;3;262;6,77809E+18;GALAXY;0,8454812;6020;56087;619
1,23766E+18;140,2715086;30,75459041;25,70606;22,35881;21,28743;19,76886;19,18291;4469;301;3;200;6,53499E+18;GALAXY;0,6687005;5804;56304;955
1,23767E+18;137,4765632;24,13266932;22,47753;21,55726;20,3045;19,53703;19,12134;5045;301;5;181;6,50548E+18;GALAXY;0,5500219;5778;56328;125
1,23766E+18;251,7874687;32,36324556;22,20509;21,48708;20,06485;19,18054;18,76266;3705;301;4;335;5,84811E+18;GALAXY;0,4928882;5194;56062;661
1,24E+18;236,8903642;26,85655999;22,66462;21,8721;20,54044;19,80423;19,36833;4002;301;2;189;4,44297E+18;GALAXY;0,487084;3946;55659;603
1,23766E+18;196,4809059;42,74061115;20,33286;20,51357;20,12137;20,18507;20,39898;3893;301;5;231;9,44314E+18;QSO;1,332986;8387;57483;782
1,23766E+18;85,69266004;0,187818045;18,95291;17,47497;16,7894;16,42973;16,31669;2960;301;4;71;8,17079E+18;STAR;0,000134312;7257;56658;472
1,23766E+18;197,0816907;51,14973393;21,43488;21,27811;21,04862;20,97973;20,7597;3838;301;2;25;9,25835E+18;QSO;1,497462;8223;57429;269
1,23766E+18;220,7337878;45,72590231;22,43445;21,97583;22,19982;21,73307;21,37796;3838;301;2;135;9,56132E+18;QSO;1,870733;8492;58171;632
1,23768E+18;346,0461407;12,17436614;26,16859;21,81779;19,85132;19,05426;18,50829;7773;301;4;219;6,91988E+18;GALAXY;0,4422516;6146;56265;353
1,23767E+18;260,1981974;30,64850909;22,90525;23,10784;21,978;20,70606;19,7946;6161;301;2;127;1,31213E+19;STAR;-0,000390375;11654;58543;67
1,23766E+18;212,9442863;37,85306588;20,91307;19,99442;19,78585;19,62571;19,78319;3919;301;1;72;3,30016E+18;STAR;-1,72E-05;2931;54590;525
1,23766E+18;155,2455347;36,84456001;22,06586;20,50414;18,81301;18,17497;17,77524;4469;301;5;292;5,13876E+18;GALAXY;0,4191191;4564;55570;546
1,23767E+18;20,1952498;0,348784833;22,71776;22,60195;22,34702;22,02533;21,00672;4858;301;4;489;8,86785E+18;QSO;0,8267798;7876;57002;966
1,23766E+18;218,7196139;54,6705565;19,01355;17,16112;16,3761;16,06453;15,88665;3225;301;2;76;3,711E+18;STAR;-0,00018509;3296;54909;130
1,23767E+18;33,38726312;-0,845615581;21,00346;19,90256;19,375;19,06018;18,93444;4874;301;1;644;1,75306E+18;GALAXY;0,1786854;1557;53301;126
1,23767E+18;36,103473;-1,010724302;21,19584;20,5167;19,4383;19,07388;18,79417;4874;301;1;662;7,55501E+17;GALAXY;0,3683801;671;52206;82
1,23766E+18;232,4888557;47,46190398;22,52951;21,41945;19,71432;18,83198;18,35916;3187;301;5;41;7,58313E+18;GALAXY;0,4700207;6735;56397;695
1,23766E+18;351,3222956;-0,828488417;24,6212;24,1244;23,51325;22,41133;23,07303;4263;301;2;58;1,03708E+19;QSO;1,628741;9211;57722;576
1,23766E+18;213,0205321;35,98315219;19,89658;18,45842;17,48695;16,98773;16,64997;4002;301;2;41;1,84991E+18;GALAXY;0,1667845;1643;53143;221
1,23766E+18;139,1403275;30,25836558;19,85266;18,35436;17,47176;17,01434;16,69131;4469;301;3;192;2,18207E+18;GALAXY;0,1239576;1938;53379;268
1,23766E+18;137,4436635;29,50844747;23,16606;20,71961;18,96381;18,26316;17,85988;4469;301;3;181;2,17979E+18;GALAXY;0,4165235;1936;53330;173
1,23766E+18;236,1060107;46,65947186;17,42126;16,17076;15,5673;15,2936;15,0715;3225;301;2;166;1,31512E+18;GALAXY;0,01944713;1168;52731;261
1,23766E+18;145,3942879;32,84719866;22,83732;21,87325;20,51432;19,54607;19,08899;4469;301;3;232;6,53718E+18;GALAXY;0,6005234;5806;56310;742
1,23766E+18;170,1651459;38,96043401;25,40995;22,14613;20,39288;19,58634;19,18532;4469;301;3;372;5,19846E+18;GALAXY;0,4068093;4617;55617;641
1,23767E+18;85,05308626;62,80323726;18,27763;17,04998;16,78711;16,71979;16,69741;4887;301;4;159;2,58974E+18;STAR;-0,00025451;2300;53682;601
1,23767E+18;118,5444433;10,63488882;18,40189;17,21078;17,31581;17,40938;17,51505;5112;301;1;52;3,31026E+18;STAR;0,000299828;2940;54508;421
1,23766E+18;123,8304967;21,96447017;22,67341;21,12993;19,39608;18,69805;18,16553;4469;301;3;85;5,04302E+18;GALAXY;0,4021371;4479;55592;400
1,23767E+18;197,6277399;25,91514578;20,34129;19,78976;19,84438;19,84014;19,7226;5115;301;1;167;6,72967E+18;QSO;2,431553;5977;56098;622
1,23765E+18;144,020696;56,47187073;21,31181;20,18083;19,89779;19,74182;19,69523;2074;301;6;164;6,42906E+18;STAR;-4,50E-06;5710;56658;626
1,23765E+18;148,9554355;58,43348748;23,98451;22,56239;21,22471;19,81445;18,96188;2074;301;6;186;9,22565E+18;STAR;1,61E-05;8194;57401;111
1,23765E+18;150,3139247;58,76234283;20,72655;20,63894;20,63339;20,49518;20,44467;2074;301;6;191;9,22563E+18;QSO;1,515841;8194;57401;25
1,23765E+18;152,3231988;59,45705958;17,10943;16,10027;15,76671;15,64408;15,62839;2074;301;6;199;8,66948E+17;STAR;-8,81E-05;770;52282;19
1,23765E+18;155,4001376;60,22760519;18,76109;17,87004;17,60555;17,50487;17,49683;2074;301;6;211;7,98166E+18;STAR;-1,35E-05;7089;56661;552
1,23766E+18;240,2131914;46,9679554;19,92484;19,67157;19,58569;19,69655;19,64428;2299;301;2;283;9,57713E+18;QSO;0,8984714;8506;57893;805
1,23765E+18;120,8087635;46,37720894;25,79014;22,48599;21,63917;21,40896;21,19727;1402;301;3;104;4,15025E+18;GALAXY;0,000381697;3686;55268;656
1,23767E+18;108,4793626;65,02452721;15,81865;14,59155;14,23668;14,1304;14,12697;5060;301;1;141;2,63123E+18;STAR;1,85E-05;2337;53740;16
1,23765E+18;151,1985682;58,91177159;20,46856;20,07911;20,08736;19,80978;19,64104;2074;301;6;194;6,2841E+17;QSO;0,5029401;558;52317;575
1,23765E+18;149,7606667;58,61189589;22,38605;21,81725;21,35798;20,99916;20,46283;2074;301;6;189;9,22126E+18;GALAXY;0,8904597;8190;57448;497
1,23765E+18;234,6099569;53,66528464;24,02477;23,40067;21,80859;20,56464;19,9065;1345;301;2;541;9,48034E+18;GALAXY;0,6427135;8420;58197;959
1,23767E+18;349,2369835;8,266216002;20,94149;19,90813;18,23289;17,57921;17,13409;5598;301;6;44;6,94583E+18;GALAXY;0,3164017;6169;56193;556
1,23766E+18;173,6158746;41,78946684;18,40696;17,95472;17,8706;18,00287;17,82892;3893;301;3;119;5,29064E+18;QSO;0,8194246;4699;55684;144
1,23768E+18;351,3556317;20,99934045;21,29354;21,3924;21,3108;20,86786;20,92486;7917;301;1;50;8,56362E+18;QSO;2,022594;7606;56977;88
1,23766E+18;350,8008043;1,162386931;19,77177;19,54629;19,33659;19,1811;18,76784;4188;301;6;48;7,65737E+17;QSO;0,3700872;680;52200;454
1,23766E+18;351,5736866;1,1200322;23,3455;22,51228;21,56948;20,85118;20,55076;4188;301;6;53;1,03607E+19;GALAXY;0,6720081;9202;57713;731
1,23767E+18;94,34412501;63,4167554;20,88045;19,33508;18,62901;18,34538;18,1657;5060;301;1;99;2,5907E+18;STAR;-0,00017259;2301;53712;7
1,23766E+18;252,4454189;35,58177997;20,3522;18,40859;17,35533;16,89711;16,53317;3225;301;6;276;9,22161E+17;GALAXY;0,1236669;819;52409;177
1,23766E+18;174,7621697;58,2473576;18,90506;17,18121;16,52621;16,28878;16,14036;2826;301;6;259;3,61527E+18;STAR;9,57E-05;3211;54852;8
1,23766E+18;180,5936718;58,64820595;20,38574;19,4969;19,34185;19,27588;19,21531;2826;301;6;279;7,84653E+18;QSO;2,754066;6969;56420;491
1,23766E+18;181,6773319;58,51688252;20,55955;20,47376;20,27565;20,1212;20,08068;2826;301;6;283;9,26971E+18;QSO;1,42969;8233;57887;630
1,23768E+18;328,2104705;10,43455923;20,31061;18,6064;17,09627;16,55402;16,1824;7773;301;4;102;4,61071E+18;GALAXY;0,23467;4095;55497;558
1,23766E+18;237,4887004;51,23565032;26,32726;23,23321;21,64868;20,68234;20,81245;2299;301;6;255;7,56964E+18;GALAXY;0,6039478;6723;56428;764
1,23766E+18;202,0284583;39,99771728;20,37393;20,06497;20,09888;20,20307;20,54441;3919;301;1;14;9,9588E+18;QSO;4,418085;8845;58159;780
1,23766E+18;356,4422367;-0,760216428;25,70967;24,50599;23,5536;22,33604;22,22839;4263;301;2;92;1,04E+19;STAR;0,000110415;9209;57686;803
1,23766E+18;183,8038677;7,27595443;19,3743;18,0458;17,36592;16,97019;16,758;3841;301;3;126;1,82849E+18;GALAXY;0,09290529;1624;53386;118
1,23766E+18;318,3517873;0,173051469;25,68653;22,57626;22,06289;20,96912;21,34962;4187;301;4;71;1,0382E+19;GALAXY;0,885924;9221;57938;217
1,23765E+18;358,253224;-9,573179532;20,07763;17,96414;17,09663;16,60414;16,23362;1740;301;4;11;7,30834E+17;GALAXY;0,07673535;649;52201;454
1,23766E+18;123,5840876;21,82938419;20,76147;18,93045;17,8462;17,40647;17,09282;4469;301;3;84;2,16638E+18;GALAXY;0,1424705;1924;53330;554
1,24E+18;168,5500162;38,82244944;19,01737;17,69626;17,04246;16,63223;16,37323;4469;301;3;363;2,22935E+18;GALAXY;0,09778517;1980;53433;234
1,23768E+18;318,5888343;0,893431586;22,37031;21,91908;21,5624;21,48755;20,98698;7717;301;2;53;5,7883E+18;QSO;0,9903224;5141;55746;187
1,23766E+18;199,8113915;6,172490734;23,81861;21,68408;20,18091;19,34162;19,04204;3841;301;1;233;5,4494E+18;GALAXY;0,4510421;4840;55690;155
1,23766E+18;1,047517467;28,40531968;18,1445;16,68137;16,07937;15,83826;15,71648;4152;301;4;105;3,15605E+18;STAR;-6,07E-06;2803;54368;550
1,23766E+18;1,049604588;27,91300349;19,46628;17,91007;17,30215;17,07424;16,97082;4152;301;4;108;3,15594E+18;STAR;2,43E-05;2803;54368;158
1,23768E+18;335,1840616;21,37565319;21,27374;21,51361;21,22153;21,30874;20,71856;7708;301;2;51;8,53231E+18;QSO;0,9340783;7578;56956;863
1,23766E+18;210,6604931;56,88776515;20,81847;20,25523;20,28181;20,25837;20,13912;3225;301;2;42;9,48811E+18;QSO;2,227219;8427;57846;556
1,23766E+18;228,5438032;50,69284941;22,30425;21,43706;21,34118;21,18009;20,88283;3225;301;2;123;9,4542E+18;QSO;2,42007;8397;57482;77
1,23766E+18;235,6456186;46,874131;20,00714;19,89293;19,86387;19,74205;19,54218;3225;301;2;164;9,57821E+18;QSO;2,065997;8507;57878;645
1,23767E+18;35,13926515;-0,970180787;21,91957;20,02007;18,28921;17,68206;17,25164;4874;301;1;656;2,96795E+18;GALAXY;0,365493;2636;54082;274
1,23767E+18;55,61590918;0,389903528;26,02796;20,22092;18,6785;18,06331;17,62171;4849;301;4;826;1,83761E+18;GALAXY;0,2867152;1632;52996;514
1,23766E+18;194,0334338;6,888766363;19,45694;18,53036;18,28427;18,17733;18,14529;3842;301;2;86;2,01764E+18;STAR;0,001060797;1792;54270;103
1,23766E+18;184,2354898;6,940825621;24,24381;20,81842;20,13924;19,87872;19,81852;3842;301;2;21;1,82847E+18;STAR;0,000574613;1624;53386;30
1,23766E+18;162,4806592;37,73179226;23,57945;21,53514;19,67749;19,10961;18,54;4469;301;3;331;9,93168E+18;GALAXY;0,3276064;8821;57731;411
1,23768E+18;0,615604618;10,61783669;23,95803;22,89571;21,19464;20,08888;19,78019;7880;301;5;47;6,96038E+18;GALAXY;0,5417079;6182;56190;227
1,23766E+18;195,4437606;51,35167756;21,27464;21,16953;21,09474;20,80262;21,12746;3838;301;2;18;9,25841E+18;QSO;1,797926;8223;57429;477
1,23767E+18;223,398028;23,97671766;23,31077;22,16372;20,84107;20,04339;19,6541;4649;301;3;257;6,77931E+18;GALAXY;0,3913047;6021;56067;966
1,23766E+18;217,5652046;38,39384059;22,14593;21,71807;21,38801;21,37561;21,2389;3893;301;5;342;1,21E+19;STAR;-5,38E-05;10753;58242;644
1,23767E+18;224,2972421;56,21495192;21,00142;20,70984;20,37046;20,38095;20,19589;6162;301;3;11;9,46679E+18;QSO;0,9812872;8408;57874;802
1,23767E+18;225,1107341;56,52923496;20,12941;19,53374;19,42174;19,32704;19,00805;6162;301;3;15;7,65064E+18;QSO;2,8176;6795;56425;530
1,23767E+18;195,9271349;29,25782348;21,85238;21,4191;20,66822;19,80946;19,36149;4649;301;3;89;7,29943E+18;GALAXY;0,720118;6483;56341;787
1,23766E+18;332,7325031;-0,284007624;21,46472;21,1137;20,74866;20,25072;20,1754;4192;301;3;174;4,72888E+18;QSO;0,6574552;4200;55499;360
1,23766E+18;335,6191183;-0,407723292;22,08138;19,78081;18,95338;18,65047;18,4725;4192;301;3;193;1,2802E+18;STAR;0,000108012;1137;52971;171
1,23765E+18;345,5694103;14,1665119;20,04204;19,63486;19,3761;18,99303;18,85213;1739;301;3;209;8,35551E+17;QSO;0,5245827;742;52263;485
1,23765E+18;348,0440607;14,26082193;23,82067;21,58527;20,40079;19,65838;19,11823;1739;301;3;225;6,91418E+18;GALAXY;0,5666088;6141;56210;91
1,23765E+18;359,4949722;14,77314589;19,65475;19,46412;18,87806;18,32969;18,32364;1739;301;3;299;8,43308E+17;QSO;0,1691173;749;52226;34
1,23766E+18;211,4896198;36,40478053;25,28565;23,19784;21,28219;20,23426;19,56998;4002;301;2;32;1,21148E+19;GALAXY;0,5565856;10760;58224;415
1,23766E+18;154,9246054;36,68716928;19,55452;18,23406;17,76171;17,43945;17,27275;4469;301;5;290;2,20016E+18;GALAXY;0,09437694;1954;53357;549
1,23767E+18;34,61405883;0,302386806;20,87177;19,76937;19,9027;19,93982;20,04022;4874;301;4;652;2,96572E+18;STAR;-0,00053742;2634;54110;358
1,23767E+18;355,3736651;0,337115304;24,50431;21,31727;19,92275;18,7521;18,14206;4874;301;4;390;1,23074E+18;STAR;-2,98E-05;1093;52591;488
1,23766E+18;122,7933017;25,31689995;24,49026;21,88939;20,32363;18,34677;17,29135;3605;301;4;94;1,42444E+18;STAR;-3,02E-05;1265;52705;637
1,23766E+18;134,6502097;35,60954995;18,28415;17,81253;17,3388;17,00806;16,79604;4516;301;6;67;1,36358E+18;QSO;0,1255778;1211;52964;420
1,23767E+18;210,3606447;30,5797128;22,2189;19,29563;17,84099;17,29362;16,95236;4588;301;5;33;7,31287E+18;GALAXY;0,256993;6495;56339;556
1,23767E+18;212,2253624;30,3509414;22,61504;20,76978;19,22931;18,62322;18,25669;4588;301;5;43;2,3926E+18;GALAXY;0,2897566;2125;53795;242
1,23767E+18;219,5928295;28,35827652;23,9027;24,3819;20,68531;19,62365;19,10312;4588;301;5;88;6,78146E+18;GALAXY;0,5540834;6023;56069;601
1,23768E+18;339,9955436;26,87123035;25,19472;22,02825;21,77514;21,68436;21,91028;8116;301;2;111;7,08876E+18;STAR;-0,000359846;6296;56219;358
1,23767E+18;82,79881276;60,998827;20,27998;18,45847;17,52172;17,0935;16,85732;5060;301;1;59;2,58957E+18;STAR;-4,69E-05;2300;53682;3
1,23767E+18;222,4504914;19,77228544;23,15342;22,27567;20,96321;19,62094;18,99821;4678;301;2;140;6,64643E+18;GALAXY;0,741818;5903;56064;883
1,23768E+18;355,7840896;21,26784162;21,48147;21,06368;20,89846;20,87232;20,83961;7917;301;1;78;6,88728E+18;QSO;0,79289;6117;56272;538
1,23768E+18;357,759857;21,42793249;21,17128;21,36209;20,5704;20,70562;20,84012;7917;301;1;90;8,55482E+18;GALAXY;0;7598;56956;850
1,23768E+18;358,148968;21,44531875;19,42445;18,80745;18,66881;18,58595;18,40588;7917;301;1;93;6,8794E+18;QSO;2,357374;6110;56279;542
1,23766E+18;114,2173318;43,78538809;20,64143;18,55249;17,47863;17,02876;16,67146;4294;301;1;28;2,10094E+18;GALAXY;0,1336865;1866;53314;38
1,23765E+18;150,4265094;58,75321069;20,91105;20,38335;20,18431;19,82768;19,9558;2074;301;6;191;6,28398E+17;QSO;1,578843;558;52317;529
1,23766E+18;208,4862888;57,20451919;20,70509;20,36055;19,9611;19,67957;19,59182;3225;301;2;34;9,23596E+18;QSO;1,518654;8203;57428;742
1,23768E+18;42,82208575;0,830683495;20,69184;19,84196;19,269;18,9097;18,81686;7717;301;1;615;1,87366E+18;GALAXY;0,1817848;1664;52973;579
1,23766E+18;177,4619537;59,43348069;23,49949;21,00222;19,29369;18,56685;18,1018;2243;301;3;311;3,24373E+18;GALAXY;0,4191279;2881;54502;27
1,23766E+18;39,58246642;-0,557533201;21,35645;18,89485;18,07456;17,73634;17,60714;2700;301;2;130;1,75646E+18;GALAXY;0,03714759;1560;53317;188
1,23768E+18;14,6104893;17,71360933;21,92355;21,46048;21,32318;21,14779;21,09743;7845;301;5;42;6,41991E+18;QSO;1,826773;5702;56221;92
1,23767E+18;174,3453525;21,81358706;21,31004;21,2506;19,95207;19,20464;18,75695;5194;301;3;398;7,24088E+18;GALAXY;0,4882767;6431;56311;807
1,23767E+18;253,4697077;48,41158332;23,15733;21,089;19,34533;18,68229;18,23415;5362;301;2;167;7,11473E+18;GALAXY;0,3879708;6319;56452;628
1,23767E+18;123,4833006;17,1537823;21,16285;20,18948;19,75295;19,23383;19,08973;5045;301;4;82;5,05873E+18;STAR;0,000564868;4493;55585;217
1,23766E+18;198,0848064;11,55571623;24,63466;25,11438;24,80203;16,99763;22,8269;3836;301;2;326;1,91073E+18;GALAXY;0,216599;1697;53142;276
1,23766E+18;222,8752254;10,91316951;23,37411;21,33526;19,50349;18,79832;18,36479;3996;301;1;125;6,16437E+18;GALAXY;0,4285073;5475;56011;234
1,23768E+18;1,718778338;19,45815938;19,91643;19,92772;19,65875;19,61553;19,55749;8096;301;2;239;8,55018E+18;QSO;1,387825;7594;56947;355
1,23768E+18;4,974019643;19,48124405;21,19893;21,63644;21,44117;20,86112;21,94606;8096;301;2;259;8,54786E+18;QSO;1,668091;7592;56947;106
1,23767E+18;192,2237737;30,2876385;19,13641;18,57739;18,41226;18,35607;18,20012;4649;301;5;67;7,29716E+18;QSO;2,172512;6481;56363;727
1,23767E+18;197,0852782;29,93621507;21,18665;20,65637;20,56212;20,56416;20,08217;4649;301;5;96;7,30379E+18;QSO;2,24077;6487;56362;282
1,23766E+18;215,6860965;36,93220605;19,29609;18,82384;18,75681;18,87441;18,69864;3919;301;1;88;1,85108E+18;QSO;0,8243008;1644;53144;366
1,23766E+18;333,4202737;-0,261745867;24,09178;21,91209;22,03245;21,67249;20,95972;4192;301;3;178;1,02988E+19;STAR;-0,001024054;9147;58038;523
1,23766E+18;341,9863992;-0,402153487;22,91363;20,41727;18,99364;18,25636;17,80202;4192;301;3;235;2,14036E+18;STAR;-7,92E-05;1901;53261;71
1,23767E+18;14,53777058;0,384390995;23,4507;22,7842;21,90038;21,05632;20,6203;4858;301;4;451;9,89456E+18;QSO;1,865381;8788;57360;566
1,23767E+18;15,40142178;0,299683266;23,58478;21,36592;20,2127;19,85918;19,77744;4858;301;4;457;4,75715E+18;QSO;3,467334;4225;55455;810
1,23767E+18;16,44963808;0,388681327;23,34055;22,25369;21,75873;21,7326;23,14428;4858;301;4;464;4,20546E+18;STAR;-0,000387855;3735;55209;810
1,23767E+18;17,48789795;0,398637367;22,74269;22,11096;21,72982;21,61243;20,98825;4858;301;4;471;4,2066E+18;QSO;0,2032045;3736;55214;850
1,23766E+18;236,8258299;26,72450611;19,61009;18,32466;17,61204;17,21132;17,03781;4002;301;2;190;1,86232E+18;GALAXY;0,1330496;1654;53498;307
1,23766E+18;123,8783041;21,90195068;24,70373;23,00228;20,93447;19,83886;19,31039;4469;301;3;85;5,04302E+18;GALAXY;0,6424453;4479;55592;399
1,23768E+18;317,5417843;0,930554724;24,00979;22,39592;21,89447;21,98885;21,37145;7717;301;2;46;5,78838E+18;STAR;-0,000203119;5141;55746;463
